id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
383603,1901242,Leslie,2012-03-11,"Austin, Texas, United States",within an hour,100%,80%,t,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f
8539100,8254329,Laurie,2013-08-19,"Austin, Texas, United States",within an hour,60%,100%,f,Holly,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8390383,1866934,Tripler,2012-03-05,"Austin, Texas, United States",within an hour,90%,94%,f,Holly,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
1834893,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5570822,6490356,Duane,2013-05-20,"Austin, Texas, United States",within an hour,100%,81%,t,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5112096,6689933,Gabrielle & Kyle,2013-06-01,"Austin, Texas, United States",within a few hours,100%,92%,t,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5685011,18885283,Kayla,2014-07-25,"Austin, Texas, United States",,,,f,Holly,1.0,"['email', 'phone', 'facebook']",t,f
8500116,14898893,Nikki,2014-04-29,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'facebook']",t,f
5337141,1770732,Kerthy,2012-02-18,"Brooklyn, New York",within a few hours,80%,92%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4351493,12427478,Adam And Ashley,2014-02-20,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
5144913,10603304,Sara,2013-12-13,"Austin, Texas, United States",within a day,83%,100%,f,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
2500385,1770424,Jason,2012-02-18,"Austin, Texas, United States",within an hour,100%,96%,f,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4629023,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
4030864,802614,Amit,2011-07-10,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5510324,4014293,Grace And Jane,2012-10-30,"Austin, Texas, United States",within a few hours,92%,90%,t,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8342778,6197694,Doug,2013-05-02,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8973199,11933623,Kelsey,2014-02-04,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
1148536,802614,Amit,2011-07-10,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
7936442,41724825,Kalee,2015-08-17,"Austin, Texas, United States",within a few hours,100%,82%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
9281212,486482,Karen,2011-04-05,"Austin, Texas, United States",within an hour,90%,67%,f,MLK & 183,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
222967,1157982,Lyon,2011-09-14,"Austin, Texas, United States",within a day,90%,80%,t,East Downtown,4.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
964614,1205884,Luke And Rachel,2011-09-25,"Austin, Texas, United States",within a few hours,100%,100%,t,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
6623662,18267652,Clara,2014-07-17,"Austin, Texas, United States",within a day,60%,81%,f,,1.0,"['phone', 'facebook', 'reviews']",t,f
485360,2402591,Derek,2012-05-17,"Austin, Texas, United States",within an hour,100%,60%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8247541,43494087,Anna,2015-09-06,US,within an hour,100%,,f,East Downtown,1.0,['phone'],t,f
8628474,37818031,Alyssa,2015-07-07,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
5434616,5618640,Rahul,2013-03-25,"Austin, Texas, United States",,,,f,East Downtown,2.0,"['email', 'phone', 'facebook']",t,f
4718329,13275959,Michelle,2014-03-18,"Austin, Texas, United States",within an hour,100%,100%,t,Holly,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
2941755,15018935,Kate And Rob,2014-05-02,"Austin, Texas, United States",within an hour,100%,100%,f,Govalle,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
3790274,18217648,Jeff,2014-07-16,"Austin, Texas, United States",,,,f,Rosewood,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
2065053,422239,Cristina,2011-03-04,"Austin, Texas, United States",within a day,90%,100%,f,East Downtown,3.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t
1185344,4488574,Jason,2012-12-25,"Austin, Texas, United States",within an hour,100%,50%,f,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5134485,26543522,Stacie,2015-01-22,"Austin, Texas, United States",within a few hours,70%,100%,f,East Downtown,1.0,"['phone', 'facebook', 'reviews', 'jumio']",t,f
7323757,1103558,Bethany,2011-09-02,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8266703,1126275,Betsy,2011-09-07,"Austin, Texas, United States",within an hour,100%,100%,f,,3.0,"['email', 'phone', 'reviews', 'kba']",t,t
7633081,13128496,Emily,2015-07-30,"Austin, Texas, United States",within a few hours,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']",t,t
3229626,5655904,Matt,2013-03-27,"Austin, Texas, United States",,,100%,f,Rosewood,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
8356007,14074351,Ryan,2014-04-09,US,,,,f,,1.0,['phone'],t,f
8761101,45942804,Eric,2015-10-06,"Austin, Texas, United States",within a day,93%,75%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
936141,5052262,Adrienne,2013-02-11,"Austin, Texas, United States",within a day,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
2387240,12194803,Matthew,2014-02-12,"Austin, Texas, United States",,,,f,Rosewood,1.0,"['email', 'phone']",t,f
4754054,1009632,Kyra,2011-08-23,"Austin, Texas, United States",within an hour,100%,100%,t,Govalle,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
4252028,9553072,James,2013-10-21,"Austin, Texas, United States",,,,f,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4680967,24207412,Glenda,2014-11-26,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
6412627,31148752,Bo,2015-04-13,US,within a few hours,98%,81%,f,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
5116010,26436381,Jon And Kerin,2015-01-20,"Austin, Texas, United States",within a few hours,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews']",t,f
949688,5150005,Allissa,2013-02-19,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
8812931,11263898,Rachel,2014-01-13,"Austin, Texas, United States",within a few hours,100%,100%,f,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5323364,1657381,Kevin,2012-01-26,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5458673,28313279,Wade,2015-02-24,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
980424,5367671,Jeremy,2013-03-07,US,within an hour,100%,80%,f,East Downtown,2.0,"['email', 'phone', 'reviews']",t,f
8566040,35165832,Clay,2015-06-06,"Austin, Texas, United States",within a day,100%,100%,f,East Downtown,1.0,"['email', 'phone']",t,f
723950,3742380,Paola,2012-10-03,"Austin, Texas, United States",within a day,100%,50%,f,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7313460,11744806,Larissa,2014-01-29,"Austin, Texas, United States",within an hour,100%,88%,f,Bouldin Creek,8.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
8289444,8755202,John,2013-09-10,"Austin, Texas, United States",within a few hours,100%,92%,f,Holly,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
5326306,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8460671,27286751,Adam,2015-02-05,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook']",t,f
5697316,11518214,Jon,2014-01-21,"Dallas, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
8187664,29011745,Daniel,2015-03-09,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5562785,28841644,Stephanie,2015-03-06,"Mason, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone']",t,f
3539813,17819821,James,2014-07-08,"Austin, Texas, United States",within a few hours,100%,57%,t,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
895352,3701946,Kristin,2012-09-28,"Austin, Texas, United States",within an hour,100%,100%,f,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2735528,11349,Alexandria,2009-03-25,"Austin, Texas, United States",within an hour,90%,95%,f,East Downtown,4.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
2392993,12225227,Zeina,2014-02-14,"Austin, Texas, United States",,,,f,Rosewood,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
5081777,10376597,Carrie,2013-12-02,"Los Angeles, California, United States",within a few hours,100%,50%,f,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
6181164,32059901,Kat,2015-04-27,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews']",t,f
4275236,11077704,Brent,2014-01-06,"Austin, Texas, United States",within a day,100%,0%,f,Holly,2.0,"['email', 'phone', 'reviews']",t,f
7806511,12420331,Benjamin,2014-02-20,"Austin, Texas, United States",,,,f,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
32256,139385,Hailley,2010-06-06,"Austin, Texas, United States",,,,f,Cesar Chavez,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8649571,717474,Laurence,2011-06-19,"Austin, Texas, United States",within an hour,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
2446434,243565,Dorothy,2010-09-23,"Austin, Texas, United States",within a day,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
8501623,44764826,McKenzie,2015-09-21,"Austin, Texas, United States",within a day,63%,75%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'kba']",t,t
611171,731142,Stephanie & Nick,2011-06-22,"Austin, Texas, United States",,,,t,East Downtown,1.0,"['email', 'phone', 'reviews']",t,f
8426407,5096833,Jorge,2013-02-15,"Austin, Texas, United States",within a day,100%,0%,f,Holly,2.0,"['email', 'phone', 'facebook', 'jumio']",t,t
342919,1739997,Gabrielle,2012-02-12,"Austin, Texas, United States",,,,f,Holly,1.0,"['email', 'phone']",t,f
2917373,14732769,Ric,2014-04-25,"Austin, Texas, United States",within a few hours,100%,86%,f,East Downtown,14.0,"['email', 'phone', 'reviews', 'kba']",t,t
5423350,215772,Jason,2010-08-28,"Austin, Texas, United States",within an hour,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2267681,7595457,Katherine,2013-07-19,"Austin, Texas, United States",within a few hours,75%,100%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5074725,18815351,Andrew,2014-07-24,"Austin, Texas, United States",within a few hours,67%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
1160172,6357712,Rommy,2013-05-12,"Austin, Texas, United States",within a day,50%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
4756372,1157982,Lyon,2011-09-14,"Austin, Texas, United States",within a day,90%,80%,t,East Downtown,4.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
4293731,795079,Brad,2011-07-08,"Austin, Texas, United States",within a few hours,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
7916009,29255,Patrick,2009-08-02,"Austin, Texas, United States",within a few hours,86%,67%,f,East Downtown,1.0,"['phone', 'reviews']",t,f
6297341,880571,Angel,2011-07-27,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
753837,3965616,Catherine,2012-10-24,"Austin, Texas, United States",within a day,90%,63%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7930927,2961473,Lonny,2012-07-16,"Austin, Texas, United States",within a day,70%,83%,f,Rosewood,1.0,"['email', 'phone', 'facebook', 'jumio', 'kba']",t,t
1640348,8709579,Emily,2013-09-08,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook']",t,f
8015340,42302186,Amanda,2015-08-23,"Austin, Texas, United States",within an hour,83%,100%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
915150,4912454,Ishrat,2013-01-30,"Austin, Texas, United States",within a few hours,100%,100%,t,East Downtown,2.0,"['email', 'phone', 'reviews', 'kba']",t,t
776870,4097165,Christopher,2012-11-08,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t
3916806,4102738,Laura,2012-11-09,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
6721639,6752394,Joe,2013-06-05,"Austin, Texas, United States",within an hour,90%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
2045501,10487205,Kirk And Linley,2013-12-07,"Austin, Texas, United States",,,,f,Holly,1.0,"['email', 'phone', 'reviews']",t,f
5447394,5897871,Christopher,2013-04-12,"Austin, Texas, United States",within an hour,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5375502,27867337,Erin,2015-02-16,"Austin, Texas, United States",,,,f,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
926051,4982735,Trey,2013-02-05,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone']",t,f
3490210,17576271,Chad,2014-07-02,"Austin, Texas, United States",within an hour,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
672804,3412670,Chase,2012-08-29,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
5619972,28824494,Rachael,2015-03-05,"Austin, Texas, United States",within an hour,100%,83%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2493595,6556994,Quincy,2013-05-24,"New York, New York, United States",,,,f,Holly,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
875192,4620171,Christine,2013-01-07,"Austin, Texas, United States",within a few hours,100%,0%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5539034,28723672,Priscilla,2015-03-04,Commute from Austin to El Paso and the Southwest,a few days or more,44%,67%,f,Holly,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
4330057,22402107,Jane,2014-10-11,"Austin, Texas, United States",within a day,90%,80%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4216580,21843038,Shane,2014-09-27,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
2368211,11980126,David,2014-02-05,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook']",t,f
2815086,1647037,Sara,2012-01-24,"Austin, Texas, United States",within an hour,100%,98%,t,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2429459,4088397,Ted,2012-11-07,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
2440391,12393286,Nicole,2014-02-19,"Austin, Texas, United States",within a day,71%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews']",t,f
726354,11349,Alexandria,2009-03-25,"Austin, Texas, United States",within an hour,90%,95%,f,East Downtown,4.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
5013929,419749,Manny,2011-03-03,"Austin, Texas, United States",within an hour,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4387866,13490616,Henry,2014-03-24,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone']",t,f
868560,4555015,Francis,2013-01-02,"Austin, Texas, United States",within a few hours,100%,100%,f,East Downtown,1.0,"['email', 'phone', 'reviews']",t,f
3924705,8879491,Danielle,2013-09-16,"Austin, Texas, United States",within an hour,100%,38%,f,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
3994067,2598330,Julia & Tom,2012-06-10,"Austin, Texas, United States",within an hour,100%,100%,t,Rosewood,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t
958210,2852262,Kate,2012-07-06,"Austin, Texas, United States",within an hour,100%,100%,t,Holly,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
5953592,2436512,Crystal,2012-05-22,"Austin, Texas, United States",within an hour,100%,95%,f,East Downtown,9.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
1559593,4937544,Annette,2013-02-02,"Austin, Texas, United States",within an hour,100%,33%,f,East Downtown,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
4205618,21820081,Bradley,2014-09-26,"Austin, Texas, United States",within a day,80%,90%,f,Holly,3.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
5030054,25964826,Treasure,2015-01-11,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone']",t,f
4877878,7976909,Andrew,2013-08-06,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
8537118,16906241,Jewel,2014-06-17,"Austin, Texas, United States",within a day,50%,0%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
6554051,21917900,Andy,2014-09-29,"Austin, Texas, United States",within an hour,100%,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2488935,965847,Stacy,2011-08-13,"Austin, Texas, United States",,,,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
8632448,45395435,Bailey,2015-09-29,"Austin, Texas, United States",within a few hours,90%,60%,f,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
2691971,13777116,Kevin,2014-04-01,"Austin, Texas, United States",within an hour,100%,100%,t,East Downtown,4.0,"['email', 'phone', 'reviews', 'kba']",t,t
