id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8480803,"Beautiful Flat, Walk Downtown!",20520494,Eric,78704,30.25392644368579,-97.7627106542683,Entire home/apt,115,1,2,2015-11-02,1.62,1,263
5336049,3BR Prestigious Home Travis Heights,4641823,Erica,78704,30.24196898296741,-97.73907750226752,Entire home/apt,138,2,7,2015-10-03,1.15,7,0
7825288,3 Bedroom right on South Congress!,41201230,Sam,78704,30.253393748176798,-97.74862921756844,Entire home/apt,600,2,0,,,1,39
3958601,The Mellow Yellow #1 - 78704 - SOLA,1488733,Brooke,78704,30.24861039630784,-97.77700232336521,Entire home/apt,150,2,3,2015-03-30,0.23,17,330
2124067,Private Zilker Studio with King Bed,10887454,Alice,78704,30.252973255839148,-97.76914744685725,Entire home/apt,90,2,47,2015-10-13,2.17,1,73
6613299,Soco Central,18675398,Amy,78704,30.24870224759747,-97.7522724802954,Entire home/apt,150,2,8,2015-10-24,1.57,1,337
4285742,SoCo Spaces: Gold Door,80406,Dani,78704,30.240244389641987,-97.74102042965076,Entire home/apt,199,1,8,2015-10-22,0.65,10,340
713784,Good place for a Fun Fun Fun time,3674904,Jesus,78704,30.259373754603697,-97.77443580733406,Entire home/apt,250,1,4,2015-10-12,0.31,1,365
5705904,Quiet & Cozy 3/2 House Near SoCo!,23873541,Trey,78704,30.252557128612736,-97.74065528275445,Entire home/apt,299,1,11,2015-10-27,1.47,6,361
4678565,Light & Joy in the Heart of Austin!,21607195,Pixie,78704,30.23406877843817,-97.77989883379463,Private room,108,1,50,2015-11-05,5.14,1,357
8239860,Close to everything on S. 1st!,2072254,Jessica,78704,30.23645444969695,-97.76365706365485,Entire home/apt,90,2,4,2015-10-25,2.79,1,77
156060,Groovy SoCo Treehouse #V00000907344,750379,Teresa & Rino,78704,30.24632212170015,-97.75406419469923,Entire home/apt,145,2,29,2015-11-01,1.55,1,354
3728186,Quintessential Vacation House-Yours,91536,Brett,78704,30.246211233802963,-97.78787695684784,Entire home/apt,389,2,0,,,1,365
90898,SOCO One private room in a 2B house,236847,Lester,78704,30.246655396832903,-97.74760301002009,Private room,80,1,46,2015-10-26,0.84,2,365
746223,SXSW Rental Home,3914620,Andrew,78704,30.23008796736553,-97.78383894361478,Entire home/apt,645,3,0,,,2,365
5432027,Spacious Austin Retreat,28175898,Juliann,78704,30.22764008422739,-97.7468330701225,Entire home/apt,150,2,1,2015-10-06,0.88,1,306
5037023,Sweet pad in Zilker #SXSW,1355445,Alison,78704,30.255348524484376,-97.77496314004887,Entire home/apt,350,2,2,2015-08-03,0.25,2,119
252804,"» 3 bed, sleeps 6, 2 miles to DT",1327500,Brooks,78704,30.233205827290288,-97.75285010292936,Entire home/apt,150,2,91,2015-10-26,1.86,1,219
5561157,Bungalow Close to Downtown / SOCO,28830615,Mark,78704,30.244612391961194,-97.75263900511341,Entire home/apt,250,1,16,2015-10-27,2.02,1,357
4053278,Walk to Zilker Park/Barton Springs!,21019308,Lisa,78704,30.25991416620508,-97.77357473123452,Entire home/apt,315,2,1,2014-10-06,0.08,1,55
481518,1 private BR in SoCo 5min from DT,247128,Thien-Y,78704,30.240717149711013,-97.74907626479721,Private room,95,1,56,2015-10-25,1.35,1,362
2217735,Great room! Close to downtown. ,1695821,Greg,78704,30.232455145768558,-97.75867108405136,Private room,150,1,2,2015-03-23,0.14,1,365
4871898,Walking distance to Downtown!,18103183,Charlotte,78704,30.253953901716706,-97.7651956084109,Entire home/apt,450,2,0,,,1,20
8541858,CEE & ISABELS PLACE,34009140,Lifework,78704,30.248875640716363,-97.7737495664221,Entire home/apt,300,1,1,2015-10-09,1.0,1,365
710276,Lovely 2BR w/gorgeous trees & patio,1208231,Nadia,78704,30.24186427320705,-97.77857892441071,Entire home/apt,233,3,4,2015-10-24,0.24,1,356
1596096,1 BLK TO S.CONGRESS! BEST LOCATION!,8510754,Nicole,78704,30.24477668628627,-97.74891923918526,Entire home/apt,175,1,20,2015-10-28,1.22,1,336
7687959,Barton Springs/Zilker Park Cottage!,215755,Aaron,78704,30.26420518446949,-97.7655484022538,Entire home/apt,129,1,0,,,6,19
8149550,Stylish & Fun 3 Bedroom Home!,172182,Brian & Leah,78704,30.22791876987568,-97.76440037064613,Entire home/apt,179,2,5,2015-11-01,2.78,2,73
3930285,Charming 1BD 3 exits from Downtown,1878817,Katie,78704,30.241321963879678,-97.73937059119623,Entire home/apt,115,2,17,2015-10-18,1.35,1,310
4936680,Quiet & Comfy SOLA Home w/Backyard,790363,Julie,78704,30.236391734858078,-97.77507744911672,Entire home/apt,155,2,8,2015-10-29,1.43,1,354
644051,Huge Craftsman Bungalow in SoCo,3222157,Tracey,78704,30.249715009618587,-97.73887406289657,Entire home/apt,920,2,4,2015-05-17,0.12,1,356
7590740,SoLa Apt Living,27183915,Courtney,78704,30.25352635399252,-97.7637323250922,Entire home/apt,300,2,0,,,1,81
8737598,Apartment in heart of SoLa!,17619511,Adora,78704,30.23792238304964,-97.78850029357227,Entire home/apt,89,1,4,2015-11-02,4.0,1,350
8934184,Cute and Cozy Townhouse in S Austin,3815855,Lindsey,78704,30.238367345267932,-97.78426878939017,Entire home/apt,250,1,0,,,1,356
4510443,Brand New Flat For Lease - Anytime!,23387015,Jennifer,78704,30.255602564044498,-97.76123386246456,Entire home/apt,200,1,4,2015-11-04,0.33,1,352
4216636,"Zilker Park, Barton Springs w/pool",21883701,Richard,78704,30.26344508623023,-97.76679212392204,Entire home/apt,399,2,19,2015-09-28,1.43,1,361
676554,ACL-F1-SXSW: Perfect Location!,3334089,Rey,78704,30.240087001174523,-97.74142663173977,Private room,100,1,24,2015-11-02,1.18,1,357
937155,"Lap of luxury, Walk to downtown",1536207,Dan,78704,30.257238139696806,-97.77853476958514,Entire home/apt,800,2,0,,,1,363
2902979,Mid-Century Modern near SoCo and DT,80406,Dani,78704,30.240611160819487,-97.74120868609008,Entire home/apt,199,1,13,2015-10-17,0.76,10,307
4197523,WALK TO ACL! 1/1 loft great place!!,21775864,Halima,78704,30.26344677925128,-97.77083422831934,Entire home/apt,300,1,3,2015-10-11,0.23,1,88
979470,Couch in Beautiful Home for SXSW!,5361211,Jackie,78704,30.24907455629621,-97.74164788862457,Shared room,175,3,0,,,1,365
1397983,"2/1, private, palms and cacti",7547072,Kathleen,78704,30.250005626212527,-97.79314157055157,Private room,150,2,1,2014-10-13,0.08,1,360
316630,"Hip, convenient home in 78704!",1626165,Gretchen,78704,30.254314568458305,-97.75577979365409,Entire home/apt,400,3,9,2015-03-24,0.2,1,113
8341818,Walk to ACL and lots more!,18811240,Meredith,78704,30.256280132631847,-97.76145958835656,Entire home/apt,200,2,2,2015-10-12,1.71,1,30
5228777,SXSW CHARMING COTTAGE,27054739,Daniel,78704,30.257113000446356,-97.75574441512389,Entire home/apt,625,1,0,,,1,247
5329549,SXSW Entire 1 BR APT Walkable SoCo,27618380,Nicklas,78704,30.25341409486957,-97.74673765444784,Entire home/apt,350,3,0,,,1,179
7819801,Mid-Century South Congress Retreat,10470899,Lily,78704,30.23536813424776,-97.75169227977291,Entire home/apt,295,2,3,2015-11-01,3.0,1,349
7459256,Great apartment on south Congress,39064309,Mark,78704,30.251391912103358,-97.74961530957592,Entire home/apt,199,1,0,,,1,322
3363227,"Beautiful, Modern House Nr Downtown",22157,Keya,78704,30.234308111558715,-97.77177363972156,Private room,89,1,25,2015-10-24,1.81,1,81
1593744,SXSW & Barton Springs Haven!!,1409844,Lakshmi,78704,30.248083280493738,-97.77568729891914,Entire home/apt,150,3,4,2014-10-14,0.16,1,63
7131398,Little gem in South Central Austin,5311795,Natalie,78704,30.248297769400054,-97.78205261014062,Private room,60,1,6,2015-11-01,1.84,1,357
8311034,Downtown view on South Congress,13232522,Lacey,78704,30.2539371879467,-97.74848623504776,Entire home/apt,150,2,3,2015-11-02,3.0,1,341
1462311,The SoCo Cottage-South Congress,740347,Chris,78704,30.247054100971077,-97.75555493444284,Entire home/apt,95,1,198,2015-11-07,7.97,2,298
4411468,SXSW - LOCATION!!! Walk to Downtown,4133388,,78704,30.254474678414322,-97.74220831117823,Entire home/apt,145,2,84,2015-11-03,6.79,1,328
938082,Charming 3/2 House in Bouldin Creek,1786728,Holly,78704,30.253766611973,-97.75593426618664,Entire home/apt,219,3,11,2015-07-06,0.34,2,240
9195597,2300sf Modern Zilker Townhome 3/2.5,47834287,Timothy,78704,30.25316529652752,-97.76874511588316,Entire home/apt,495,2,0,,,2,29
8704020,Sunny Apartment in Austin,5618021,Shannon,78704,30.256652376465567,-97.74531581793802,Entire home/apt,500,1,0,,,1,8
2543576,Brand New Apt. with amazing DT view,13019629,Mara,78704,30.25058747286983,-97.77839871036556,Entire home/apt,100,2,7,2014-07-06,0.35,1,315
5394206,Cozy Couch close to SOCO,19068809,Carrie,78704,30.237250475064613,-97.74823816078528,Shared room,50,1,6,2015-10-25,1.01,1,360
4378050,Modern Farmhouse Off South Congress,22731227,Christi,78704,30.23123777221088,-97.76570161887994,Entire home/apt,525,3,0,,,1,363
6704561,Mid-Century Modern SOCO Home,35095024,Sarah & Ray,78704,30.22804577895133,-97.74667887615082,Entire home/apt,105,2,11,2015-10-19,3.14,1,362
3362115,Welcome to Barton View Unit B - 3/2,579290,Jay,78704,30.25468409700923,-97.78138846888552,Entire home/apt,360,2,2,2015-10-19,2.0,17,356
3231016,Fun & Fam Friendly Zilker ACL SXSW,14747714,Carrye,78704,30.253007761715626,-97.77115483889769,Entire home/apt,500,2,8,2015-10-11,0.51,1,358
5819674,Southside (Licensed by CoA),1250939,Kerry,78704,30.25185934341365,-97.75526395447424,Entire home/apt,183,2,4,2015-11-01,0.75,4,275
937157,3BR Townhouse 1 mile from Downtown!,5059228,Raul,78704,30.24471505472938,-97.73524429724092,Entire home/apt,299,2,12,2015-10-26,0.37,1,359
3820731,Treed location Zilker Bungalow 2BD,1726059,Austin,78704,30.25369687841929,-97.77648208139681,Entire home/apt,179,3,10,2015-10-26,1.0,4,352
8507559,Sweet One Bedroom Travis Heights,14952924,Charles,78704,30.23652441568323,-97.74991727373423,Entire home/apt,74,1,4,2015-10-31,3.43,1,342
4966325,3 BD/2 BA House With Yard,7761082,Kate,78704,30.23825697706036,-97.77488586354269,Entire home/apt,200,3,4,2015-10-25,0.57,1,132
8537923,Pecan Grove RV Park,44949214,Bryan,78704,30.26271546679761,-97.75974583681509,Entire home/apt,65,1,0,,,1,217
8636158,Studio Apartment- Could Sleep 4,45408449,Samantha,78704,30.2550706859802,-97.74660636778181,Entire home/apt,275,1,3,2015-11-02,3.0,1,317
8472225,Keeping It Weird Apartment,20238484,Raeanne,78704,30.22948270174665,-97.76126702599724,Entire home/apt,85,1,3,2015-11-04,3.0,1,275
3393183,Urban Retreat off South Lamar,16620357,Gene,78704,30.244702364229088,-97.77308173903141,Entire home/apt,450,2,0,,,1,128
3983003,ACL Ready! Zilker Home Walk to ACL!,8735304,Suzanne,78704,30.249102045565486,-97.77249255699265,Entire home/apt,750,3,1,2015-03-17,0.13,6,365
2477722,SXSW Studio apartment 1Bed/1Bath,1792542,Tristan,78704,30.250965308448738,-97.77492551430599,Entire home/apt,950,1,0,,,1,365
4181635,"Home Away From Home, Chic and Comfy",5221908,Donna And Tom,78704,30.26153082778039,-97.764672826465,Entire home/apt,947,4,0,,,2,310
313973,Lotus House-Private Entrance n Bath,374529,Max,78704,30.251905675024794,-97.78115707325209,Private room,95,3,17,2015-10-06,0.38,4,363
5458492,Comfy room for SXSW w/private bath!,28311879,Ashley,78704,30.245965059677683,-97.78297910870802,Private room,130,5,0,,,1,229
870946,"Central to Downtown A,TX Apartment",4590968,Aaron,78704,30.225767104153608,-97.76396316297848,Entire home/apt,85,2,44,2015-11-01,2.45,2,360
4278781,South Lamar Short Walk to Town Lake,20724932,Patrick,78704,30.255442562356997,-97.7618894835095,Entire home/apt,350,1,0,,,1,311
7620169,Bungalow South Lamar,39966586,Lisa,78704,30.247385346490148,-97.77483538726156,Entire home/apt,125,2,4,2015-10-19,2.79,1,363
4638185,The True Austin Bungalow! w/parking,24014279,Rosa,78704,30.255340646288143,-97.75807196548278,Entire home/apt,119,2,33,2015-10-11,3.63,1,347
5555722,Perfect SXSW location!,28804311,Lynnette,78704,30.25400771564373,-97.76274936586901,Entire home/apt,350,1,0,,,1,221
968108,Sun Room Studio Apartment So. Lamar,4882441,Valentina,78704,30.25303958145717,-97.77049189503187,Entire home/apt,99,2,130,2015-11-02,4.02,4,265
345536,Austin Artist's Hm. in Hippest Area,1752493,Gigi,78704,30.2483768798224,-97.76173696252951,Entire home/apt,185,2,55,2015-10-26,1.28,2,357
345571,Zilker Gem-SXSW! 5 min.to Downtown!,1217905,Christi,78704,30.257019114611424,-97.76414318824119,Entire home/apt,695,2,13,2015-03-23,0.29,1,365
8439213,Spacious Luxury Apt. 5 min walk ACL,24904632,Daniel,78704,30.25815144310027,-97.75955815548716,Entire home/apt,480,2,0,,,1,12
5260692,Delightful Kenny Ave Studio,27163465,Karen,78704,30.251442368002266,-97.76856184058843,Entire home/apt,300,2,2,2015-10-03,0.25,1,365
345473,SXSW SoCo 3BR/2BA House BEAUTIFUL!!,1751224,Whitney,78704,30.245473650726968,-97.74738856479364,Entire home/apt,1000,4,3,2015-03-20,0.09,1,365
5227831,Cozy Duplex Perfect for F-1 Weekend,27052057,John,78704,30.2517182279018,-97.74400231988145,Entire home/apt,250,3,1,2015-03-22,0.13,1,87
8570156,Suite on Barton Creek Greenbelt,44028962,Casey,78704,30.2496770142282,-97.78987409829027,Private room,75,3,3,2015-10-29,3.0,1,53
7884339,South Lamar Apartment!,41562963,Hannah,78704,30.239490337701348,-97.78901311808971,Entire home/apt,115,1,14,2015-10-25,5.83,1,37
8670058,Walking Distance to ACL Fest!!!,45544411,Adrien,78704,30.257191063836387,-97.75206819324544,Private room,100,1,0,,,1,11
2466535,Gorgeous Bungalow in Hip South ATX,12435810,Auburn,78704,30.23439840075857,-97.76913255521762,Entire home/apt,150,2,20,2015-10-13,0.99,1,343
8799144,"Beautiful, Cozy Home Next To SoCo !",23873541,Trey,78704,30.25104918846018,-97.74260631562677,Entire home/apt,299,1,0,,,6,334
4244284,Great 2 bed. Walk to ACL/6th Street,22025268,Patrick,78704,30.253111796703035,-97.74905856757692,Entire home/apt,500,1,0,,,1,365
2471380,S. 1st Apartment - Perfect for SXSW,12638868,Nicholas,78704,30.23147115927995,-97.76605811404207,Entire home/apt,215,1,0,,,1,365
5031470,South Congress Newly Remodeled 4BR,25184902,Maria,78704,30.23451536850546,-97.74821074232405,Entire home/apt,600,3,4,2015-10-13,0.51,2,359
6832830,Sunny South Austin Digs,26619937,Nicole,78704,30.22420030604716,-97.75328544921877,Entire home/apt,120,1,0,,,1,48
4186158,Walk Dtown/SoCo/Lake | Rooftop View,9328226,Tiffany,78704,30.25637918262124,-97.74567971307195,Entire home/apt,275,1,56,2015-10-27,4.14,1,288
704738,Modern Zilker House - Central 78704,2548002,Trent,78704,30.25670263769806,-97.7677358095298,Entire home/apt,400,2,4,2015-03-20,0.12,1,365
2474064,2BD Apartment minutes from SXSW,12654512,Liza,78704,30.23658791328141,-97.77484149125387,Entire home/apt,300,3,0,,,1,365
8503322,Treehouse Master Suite F1/FFFFest!,44770709,Tracey,78704,30.24850998350905,-97.76125527468314,Private room,99,1,1,2015-10-11,1.0,2,78
7421435,Walk to SOCO  Private Artistic Home,38874124,Nathan,78704,30.24265158900832,-97.73881433300829,Entire home/apt,199,2,3,2015-10-19,0.92,1,85
5620386,Best Location Walk to Downtown,9869495,Parika,78704,30.24943971234916,-97.73850130843338,Entire home/apt,1500,1,1,2015-03-22,0.13,1,215
1425971,Luxury South Congress Home W/ Pool!,7659354,Amy,78704,30.24550174363268,-97.73572706182037,Entire home/apt,950,3,6,2015-10-13,0.3,1,362
5718552,2311 Wilke Drive - This is Austin!!,29648897,Glen,78704,30.252266295739325,-97.77944480693006,Entire home/apt,150,2,10,2015-10-25,1.42,1,359
8667596,Under 2 miles to ACL/ LUX STUDIO,45534104,Ross,78704,30.2407350143387,-97.78508221601265,Entire home/apt,150,1,0,,,1,365
8339817,South Lamar Central,43959860,Erin,78704,30.2477692166022,-97.78776292323244,Entire home/apt,300,1,0,,,1,291
57187,"Zilker Park, Fun, Funky, Peaceful",272156,Lois,78704,30.255959401457353,-97.7686625315877,Entire home/apt,99,1,314,2015-10-26,5.32,2,332
4373700,Charming home close to F1 track ,22707393,Jennifer,78704,30.242201700457304,-97.77821124091558,Entire home/apt,565,1,0,,,2,358
8436887,Downtown/South Lamar Location!,44422914,Andrew,78704,30.255170655952252,-97.76054524354264,Entire home/apt,499,1,0,,,1,231
8535137,Stay Near SOCO/ST Edwards/Zilker,20398593,Jasmin,78704,30.223591620324807,-97.75186570823514,Shared room,100,1,3,2015-10-13,2.57,1,365
73559,Entire House 2 Bedroom 1 Bath ,236847,Lester,78704,30.245547419413832,-97.74802625308055,Entire home/apt,350,1,2,2012-03-25,0.04,2,365
8993759,Private room on South Congress!,30071193,Chelsea,78704,30.254996823847996,-97.74718987064294,Private room,200,1,0,,,2,363
3848723,Downtown South 1st Austin Retreat,4705833,Tristana,78704,30.259379742092253,-97.7502713407507,Entire home/apt,118,2,18,2015-10-13,1.27,1,118
3848705,Map Salon,376190,JuanCarlos,78704,30.230166616526066,-97.76340931900202,Entire home/apt,86,1,33,2015-10-25,2.49,2,273
5650946,SXSW Apt for 4- Bar Downstairs! ,3136649,Taylor,78704,30.228449010368262,-97.7679838748346,Entire home/apt,500,1,0,,,1,213
2472398,1930's BUNGALOW: BOULDIN CREEK,12643952,Cori,78704,30.255569683105517,-97.75574922965056,Entire home/apt,160,2,27,2015-10-24,1.34,1,357
47559,3/2 House On Boardwalk w/Bikes!,215755,Aaron,78704,30.25058748924613,-97.74131720250837,Entire home/apt,600,1,38,2015-03-22,0.6,6,238
7899546,Backyard Bungalow in Heart of SOCO,41651643,Kristen,78704,30.245356354178124,-97.74880303968037,Entire home/apt,125,1,9,2015-11-05,4.35,1,343
702825,MODERN HOLIDAY HOUSE - DT IN 5 MIN,3608356,Larry,78704,30.23600563332461,-97.76212756693668,Entire home/apt,275,3,49,2015-10-21,1.44,1,329
1881597,SOCO South Congress 500ft+ modern!!,2927288,Tracy,78704,30.24273551157536,-97.75059175636795,Entire home/apt,113,2,62,2015-11-05,2.69,2,336
932185,Comfy Bedroom: Zilker near Downtown,798741,Katherine,78704,30.257920319694136,-97.76124760281931,Private room,96,2,14,2015-10-26,0.44,2,301
669923," The ""Compound"" on Travis Heights",1710302,Lindsay,78704,30.239038917234588,-97.74569153490744,Entire home/apt,700,2,19,2015-09-21,0.52,3,321
5454053,"Sunny ACL location, SOLA/Zilker",9053375,Christina,78704,30.25279919641449,-97.76682565728676,Entire home/apt,275,2,1,2015-10-04,0.86,1,70
4189331,Comfy Couch,21733775,Anna,78704,30.23883882458653,-97.78819102678447,Shared room,44,1,1,2015-03-12,0.12,1,327
276522,Chic Cozy Condo near Zilker Park,1407108,Heather,78704,30.25385648846353,-97.77518490778914,Entire home/apt,125,2,144,2015-11-01,3.04,2,356
931667,Quiet and Convenient for SXSW ,3084105,Terry,78704,30.246051844261533,-97.74350700250824,Entire home/apt,300,2,6,2015-03-22,0.19,1,363
781716,Atomic Ranch in Nucleus of S Austin,880571,Angel,78704,30.244078538469246,-97.76197046387227,Entire home/apt,125,2,182,2015-10-24,5.24,7,348
8697580,South Austin Retreat,321037,Lucien,78704,30.25741409816597,-97.76331563550224,Entire home/apt,200,1,1,2015-10-11,1.0,1,9
5519058,South Congress Apt near ACL,841685,Craig,78704,30.254698508522573,-97.7488471978691,Entire home/apt,250,1,0,,,1,224
7321216,Bright and Trendy SoCo Apartment,31338028,Lauren,78704,30.25122059987341,-97.74890202646378,Entire home/apt,99,1,0,,,1,0
341596,South Austin Ultra Modern ,1733004,Julie,78704,30.24754114640759,-97.75854863081595,Private room,120,1,20,2015-10-27,0.45,1,299
341530,The Austinville Cottage in SoCo,740347,Chris,78704,30.247222885396067,-97.75473823111496,Entire home/apt,99,1,152,2015-11-02,3.58,2,320
801521,Fantastic SOCO Studio,4218754,Jana,78704,30.233074357108965,-97.76085863064192,Entire home/apt,135,2,5,2015-09-27,0.15,2,333
4045466,Stay Cool in Lakefront Luxury!,3323899,Lindsey,78704,30.24728764256711,-97.73545363248726,Private room,85,1,40,2015-10-19,2.96,9,62
1751718,SOUTH AUSTIN - ZILKER- SOLA WOW!!!!,9214695,Kirk,78704,30.254724622987,-97.77500918271109,Entire home/apt,225,3,5,2015-10-13,0.42,1,359
8369666,Luxury Condo next to Zilker Park,11815545,Blake,78704,30.261353433150138,-97.76262034177284,Entire home/apt,600,1,0,,,1,29
